video_id,generic_video_link,title,processed_transcript_text_link
montenegro_273_19092021,https://www.youtube.com/watch?v=L-z37kae0kw,Posebna sjednica povodom obilježavanja 30 godina od proglašenja Crne Gore ekološkom državom,https://www.skupstina.me/en/chronology-of-discussions/147
montenegro_274_30072021,https://www.youtube.com/watch?v=L-z37kae0kw,Deveta - posebna sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (šesti dan),https://www.skupstina.me/en/chronology-of-discussions/150
montenegro_275_29072021,https://www.youtube.com/watch?v=L-z37kae0kw,Deveta - posebna sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (peti dan),https://www.skupstina.me/en/chronology-of-discussions/144
montenegro_276_28072021,https://www.youtube.com/watch?v=L-z37kae0kw,Deveta - posebna sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (četvrti dan),https://www.skupstina.me/en/chronology-of-discussions/143
montenegro_277_27072021,https://www.youtube.com/watch?v=L-z37kae0kw,Deveta - posebna sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (treći dan),https://www.skupstina.me/en/chronology-of-discussions/142
montenegro_278_26072021,https://www.youtube.com/watch?v=L-z37kae0kw,Deveta - posebna sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/149
montenegro_279_23072021,https://www.youtube.com/watch?v=L-z37kae0kw,Deveta - posebna sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/148
montenegro_280_24062021,https://www.youtube.com/watch?v=L-z37kae0kw,Osma - posebna sjednica Prvog redovnog zasijedanja u 2021. godini,https://www.skupstina.me/en/chronology-of-discussions/137
montenegro_281_17062021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (22. dan),https://www.skupstina.me/en/chronology-of-discussions/140
montenegro_282_16062021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (21. dan),https://www.skupstina.me/en/chronology-of-discussions/138
montenegro_283_16062021,https://www.youtube.com/watch?v=L-z37kae0kw,Sedma sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini,https://www.skupstina.me/en/chronology-of-discussions/135
montenegro_284_14062021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (20. dan),https://www.skupstina.me/en/chronology-of-discussions/133
montenegro_285_11062021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (19. dan),https://www.skupstina.me/en/chronology-of-discussions/132
montenegro_286_10062021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (18. dan),https://www.skupstina.me/en/chronology-of-discussions/131
montenegro_287_09062021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (17. dan),https://www.skupstina.me/en/chronology-of-discussions/130
montenegro_288_08062021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (16. dan),https://www.skupstina.me/en/chronology-of-discussions/129
montenegro_289_07062021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (15. dan),https://www.skupstina.me/en/chronology-of-discussions/128
montenegro_290_04062021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (14. dan),https://www.skupstina.me/en/chronology-of-discussions/123
montenegro_291_03062021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (13. dan),https://www.skupstina.me/en/chronology-of-discussions/122
montenegro_292_02062021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (12. dan),https://www.skupstina.me/en/chronology-of-discussions/115
montenegro_293_01062021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (11. dan),https://www.skupstina.me/en/chronology-of-discussions/121
montenegro_294_31052021,https://www.youtube.com/watch?v=L-z37kae0kw,Šesta - posebna sjednica Prvog redovnog zasijedanja u 2021. godini (treći dan),https://www.skupstina.me/en/chronology-of-discussions/126
montenegro_295_28052021,https://www.youtube.com/watch?v=L-z37kae0kw,Šesta - posebna sjednica Prvog redovnog zasijedanja u 2021. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/125
montenegro_296_27052021,https://www.youtube.com/watch?v=L-z37kae0kw,Šesta - posebna sjednica Prvog redovnog zasijedanja u 2021. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/97
montenegro_297_27052021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (deseti dan),https://www.skupstina.me/en/chronology-of-discussions/120
montenegro_298_27052021,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Prvog redovnog zasijedanja u 2021. godini,https://www.skupstina.me/en/chronology-of-discussions/124
montenegro_299_26052021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (deveti dan),https://www.skupstina.me/en/chronology-of-discussions/83
montenegro_300_25052021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (osmi dan),https://www.skupstina.me/en/chronology-of-discussions/119
montenegro_301_24052021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (sedmi dan),https://www.skupstina.me/en/chronology-of-discussions/57
montenegro_302_20052021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (šesti dan),https://www.skupstina.me/en/chronology-of-discussions/47
montenegro_303_19052021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (peti dan),https://www.skupstina.me/en/chronology-of-discussions/45
montenegro_304_18052021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (četvrti dan),https://www.skupstina.me/en/chronology-of-discussions/44
montenegro_305_17052021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (treći dan),https://www.skupstina.me/en/chronology-of-discussions/42
montenegro_306_12052021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/41
montenegro_307_11052021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/40
montenegro_308_29042021,https://www.youtube.com/watch?v=L-z37kae0kw,Treća - posebna sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/31
montenegro_309_28042021,https://www.youtube.com/watch?v=L-z37kae0kw,Treća - posebna sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/30
montenegro_310_31032021,https://www.youtube.com/watch?v=L-z37kae0kw,Druga sjednica Prvog redovnog zasijedanja u 2021. godini,https://www.skupstina.me/en/chronology-of-discussions/29
montenegro_311_31032021,https://www.youtube.com/watch?v=L-z37kae0kw,Prva - posebna sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (peti dan),https://www.skupstina.me/en/chronology-of-discussions/28
montenegro_312_30032021,https://www.youtube.com/watch?v=L-z37kae0kw,Prva - posebna sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (četvrti dan),https://www.skupstina.me/en/chronology-of-discussions/27
montenegro_313_29032021,https://www.youtube.com/watch?v=L-z37kae0kw,Prva - posebna sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (treći dan),https://www.skupstina.me/en/chronology-of-discussions/26
montenegro_314_26032021,https://www.youtube.com/watch?v=L-z37kae0kw,Prva - posebna sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/25
montenegro_315_25032021,https://www.youtube.com/watch?v=L-z37kae0kw,Prva - posebna sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2021. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/24
montenegro_316_26022021,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Četvrtog vanrednog zasijedanja u 2021. godini,https://www.skupstina.me/en/chronology-of-discussions/23
montenegro_317_20012021,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Drugog vanrednog zasijedanja u 2021. godini,https://www.skupstina.me/en/chronology-of-discussions/20
montenegro_318_20012021,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Prvog vanrednog zasijedanja u 2021. godini,https://www.skupstina.me/en/chronology-of-discussions/19
